,created_at,text,screen_name,location
591,19-09-2021 04:30,"b'#India records 30,773 new #COVID19 cases, 309 deaths in 24 hours\nhttps://t.co/XZa5cxPX9t'",b'ZeeNewsEnglish',b'India'
592,19-09-2021 04:26,"b'Crossing another #milestone, a total of 80 crore COVID-19 vaccine doses has been administered in the country. On Fr\xe2\x80\xa6 https://t.co/MVBDK10PwL'",b'LogicalIndians',b'India'
593,19-09-2021 04:26,"b'#COVID19 India Update | India adds more than 30,000 cases for 4th straight day, up 30,773 in the last 24 hrs\n\n\xe2\x96\xb6\xef\xb8\x8fAct\xe2\x80\xa6 https://t.co/2l0YO7ocTk'",b'CNBCTV18Live',b'India'
594,19-09-2021 04:25,"b'India on Sunday reported 30,773 new Covid-19 cases and 309 new deaths, data published by the Ministry of Health and\xe2\x80\xa6 https://t.co/CJMJPAvAHu'",b'DeccanHerald',b'India'
595,19-09-2021 04:25,"b'#YoshihideSuga\xe2\x80\x99s comparatively tame flirtations with scandal didn\xe2\x80\x99t raise too many eyebrows, however his administra\xe2\x80\xa6 https://t.co/9uR0INast4'",b'orfonline',b'India'
596,19-09-2021 04:23,"b'Active COVID-19\xc2\xa0cases in country decline to\n3,32,158:#UnionHealthMinistry\n#COVID19'",b'JournalAssam',"b'Assam, India'"
597,19-09-2021 04:21,"b'#CoronaUpdatesInIndia\n19 September 2021 #MoHFW\n\n3,34,48,163 Total #COVID19 cases\n30,773 new cases in 24 hrs\xe2\xac\x87\xef\xb8\x8f\n309 d\xe2\x80\xa6 https://t.co/V5MBchDiNY'",b'zules7172',b'India'
598,19-09-2021 04:20,"b'Of 30,773 new #COVID19 cases and 309 deaths reported in the last 24 hours in India, Kerala recorded 19,325 COVID ca\xe2\x80\xa6 https://t.co/RDmkty31ah'",b'Indsamachar',b'India'
599,19-09-2021 04:19,"b'India reports 30,773 new COVID cases, 38,945 recoveries and 309 deaths in the last 24 hours\n#COVID19'",b'vani_mehrotra',"b'Noida, India'"
600,19-09-2021 04:19,"b'@ANI #COVID19 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3Update 19/09\n\nTotal no\n\nCases- 3,34,48,163\nActive- 3,32,158\nRecoveries- 3,26,71,167\n\xf0\x9f\x92\x80- 4,44,838\nTes\xe2\x80\xa6 https://t.co/y6gGIOa1kW'",b'AdvManishRaj',"b'Gurgaon, India'"
601,19-09-2021 04:18,"b'@ANI #COVID19 World\xf0\x9f\x8c\x8eChart:19/09/21\n\nWorld\xf0\x9f\x8c\x8dTotal\nCases : 228,113,556\nDeath\xf0\x9f\x92\x80: 4,685,144\n\xf0\x9f\x92\x89nation: 5,883,143,000\n \n\xf0\x9f\x94\x9d5\xef\xb8\x8f\xe2\x83\xa3\xe2\x80\xa6 https://t.co/e9btnYRx0v'",b'AdvManishRaj',"b'Gurgaon, India'"
602,19-09-2021 04:18,b'95 Minors Among 623 New Covid Cases In Odisha\n\n#LatestNews #COVID19 #Odisha\nhttps://t.co/B9td9fDTJl',b'PragativadiNews',"b'Bhubaneswar, India'"
603,19-09-2021 04:18,"b'India reports 30,773 new #COVID19 cases, 38,945 recoveries &amp; 309 deaths in the last 24 hours, as per Union Health M\xe2\x80\xa6 https://t.co/Hw0yRSLK4Z'",b'Indsamachar',b'India'
604,19-09-2021 04:18,"b'\xf0\x9f\xa6\xa0#India reports 30,773 new #COVID19 cases, 38,945 recoveries&amp; 309 deaths in the last 24 hours,as per @MoHFW_INDIA\xe2\x80\xa6 https://t.co/oogZTPTVpT'",b'NewsMobileIndia',b'India'
605,19-09-2021 04:16,"b'#COVID19 India Update | Single-day testing at 15.59 lakh, Total number of vaccination increase by 85.42 lk https://t.co/nJX6EHoSzy'",b'CNBCTV18Live',b'India'
606,19-09-2021 04:16,"b'India reports 30,773 new #COVID19 cases, 38,945 recoveries &amp; 309 deaths in the last 24 hours, as per Union Health M\xe2\x80\xa6 https://t.co/mtBEBGKLke'",b'Nksagar',b'New Delhi: India'
607,19-09-2021 04:10,b'\xf0\x9f\x92\x8a #COVID19 Vaccination Update - Day 246\n\n\xf0\x9f\x92\x8aUnion Health Minister congratulates all Health Care Workers and People of\xe2\x80\xa6 https://t.co/MHY2IHcrwV',b'RanchiPIB',"b'Ranchi, Jharkhand, India'"
608,19-09-2021 04:10,"b""A panchayat near Chennai is offering 500 ml full cream milk and Aavin 'Energy Drink' to all those who get vaccinate\xe2\x80\xa6 https://t.co/bB8XnvNfIa""",b'dsureshkumar',b'India '
609,19-09-2021 04:08,"b'\xf0\x9f\x93\xbbRegional Assamese Morning News \n\xf0\x9f\x95\x980900 Hours \xf0\x9f\x97\x93\xef\xb8\x8f19/09/2021, #Covid19\n\n\xe0\xa6\xb6\xe0\xa7\x81\xe0\xa6\xa8\xe0\xa6\x95, #Covid19 \xe0\xa6\xb8\xe0\xa6\xae\xe0\xa7\x8d\xe0\xa6\xaa\xe0\xa7\xb0\xe0\xa7\x8d\xe0\xa6\x95\xe0\xa7\x80\xe0\xa6\xaf\xe0\xa6\xbc \xe0\xa6\xb8\xe0\xa6\x95\xe0\xa6\xb2\xe0\xa7\x8b \xe0\xa6\x97\xe0\xa7\x81\xe0\xa7\xb0\xe0\xa7\x81\xe0\xa6\xa4\xe0\xa7\x8d\xe0\xa6\xac\xe0\xa6\xaa\xe0\xa7\x82\xe0\xa7\xb0\xe0\xa7\x8d\xe0\xa6\xa3 \xe0\xa6\x95\xe2\x80\xa6 https://t.co/554kLxDhtC'",b'airnews_ghy',"b'Guwahati, India'"
610,19-09-2021 04:07,b'Pincode: 560102\nCOVISHIELD - Dose 2: 40 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9750\nSAI THUNG\xe2\x80\xa6 https://t.co/ppwLmQ8Eo2',b'cowinblore1844',"b'Bengaluru, India'"
611,19-09-2021 04:07,b'Pincode: 560102\nCOVISHIELD - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9750\nSAI THUNG\xe2\x80\xa6 https://t.co/oiYXzNNAU3',b'cowinblore1844',"b'Bengaluru, India'"
612,19-09-2021 04:07,b'Pincode: 560100\nCOVISHIELD - Dose 2: 500 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nBLOSSOM\xe2\x80\xa6 https://t.co/LbIdXjcqsS',b'cowinblore1844',"b'Bengaluru, India'"
613,19-09-2021 04:07,b'Pincode: 560100\nCOVISHIELD - Dose 1: 500 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nBLOSSOM\xe2\x80\xa6 https://t.co/WKnNYOWflb',b'cowinblore1844',"b'Bengaluru, India'"
614,19-09-2021 04:07,b'***************** FREE *****************\n\nPincode: 560079\nCOVAXIN - Dose 2: 50 slots\n\nAge: 18 and above  (All Ages)\xe2\x80\xa6 https://t.co/9EzBNjojz7',b'cowinblore1844',"b'Bengaluru, India'"
615,19-09-2021 04:07,b'***************** FREE *****************\n\nPincode: 560079\nCOVAXIN - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\xe2\x80\xa6 https://t.co/vi7Y0hhcOy',b'cowinblore1844',"b'Bengaluru, India'"
616,19-09-2021 04:06,b'#IndiaFightsCorona:\n\n\xe2\x98\x91\xef\xb8\x8f Cleanliness\n\xe2\x98\x91\xef\xb8\x8f Vaccination\n\xe2\x98\x91\xef\xb8\x8f Strictness\nWill help you win the fight against #COVID19\xe2\x80\xa6 https://t.co/a8k4VbZdts',b'ROBBhopal',"b'Bhopal, India'"
617,19-09-2021 04:06,"b'Breaking News: India reports 30,773 new Covid cases and 309 deaths in the last 24 hrs. #COVID19 #india'",b'BBCPankajP',b'india'
618,19-09-2021 04:03,b'#IndiaFightsCorona:\n\n\xf0\x9f\x93\x8d\xf0\x9d\x97\x96\xf0\x9d\x97\xbc\xf0\x9d\x97\xba\xf0\x9d\x97\xba\xf0\x9d\x97\xbc\xf0\x9d\x97\xbb &amp; \xf0\x9d\x97\xa5\xf0\x9d\x97\xae\xf0\x9d\x97\xbf\xf0\x9d\x97\xb2 \xf0\x9d\x98\x80\xf0\x9d\x98\x86\xf0\x9d\x97\xba\xf0\x9d\x97\xbd\xf0\x9d\x98\x81\xf0\x9d\x97\xbc\xf0\x9d\x97\xba\xf0\x9d\x98\x80 \xf0\x9d\x97\xbc\xf0\x9d\x97\xb3 #\xf0\x9d\x97\x96\xf0\x9d\x97\xa2\xf0\x9d\x97\xa9\xf0\x9d\x97\x9c\xf0\x9d\x97\x97\xf0\x9d\x9f\xad\xf0\x9d\x9f\xb5\xf0\x9f\x91\x87\n\n\xe2\x9c\x85Fever\n\xe2\x9c\x85Dry Cough\n\xe2\x9c\x85Weakness\n\xe2\x9c\x85Loss of taste or smell\n\xe2\x9c\x85Bod\xe2\x80\xa6 https://t.co/U4UirWSZMF',b'RanchiPIB',"b'Ranchi, Jharkhand, India'"
619,19-09-2021 03:59,"b'#COVID19 World\xf0\x9f\x8c\x8eChart:19/09/21\n\nWorld\xf0\x9f\x8c\x8dTotal\nCases : 228,113,556\nDeath\xf0\x9f\x92\x80: 4,685,144\n\xf0\x9f\x92\x89nation: 5,883,143,000\n \n\xf0\x9f\x94\x9d5\xef\xb8\x8f\xe2\x83\xa3\n\n\xe2\x80\xa2 U\xe2\x80\xa6 https://t.co/TR5NCt1eW8'",b'AdvManishRaj',"b'Gurgaon, India'"
620,19-09-2021 03:59,"b'With the improvement in the #COVID19 situation in the State, the #Odishagovernment has decided to start the physica\xe2\x80\xa6 https://t.co/5ryHcKiEe1'",b'NH_India',"b'New Delhi, India'"
621,19-09-2021 03:58,b'Bangla Sahib Gurdwara in Delhi Shut for Visitors Over Violation of COVID-19 Protocols #Delhi #BanglaSahibGurdwara\xe2\x80\xa6 https://t.co/h4cog2TtIK',b'latestly',"b'Mumbai, India'"
622,19-09-2021 03:58,"b'World\xf0\x9f\x8c\x8d #COVID19 Vaccination Update 19/09:\n\nTotal: 5,883,143,000Doses\n\n\xf0\x9f\x94\x9d\xf0\x9f\x94\x9f\n\nChina\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3:2,170,017,000\nIndia\xf0\x9f\x87\xae\xf0\x9f\x87\xb3:804,372,331\xe2\x80\xa6 https://t.co/IpLyJqU1eY'",b'AdvManishRaj',"b'Gurgaon, India'"
623,19-09-2021 03:58,"b'A total of 55,23,40,168 samples were tested for #COVID19 up to 18th September 2021. Of this, 15,59,895 samples were\xe2\x80\xa6 https://t.co/DY3snt2xla'",b'Indsamachar',b'India'
624,19-09-2021 03:57,"b'#COVID19 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3Update 19/09\n\nTotal no\n\nCases- 3,34,48,163\nActive- 3,32,158\nRecoveries- 3,26,71,167\n\xf0\x9f\x92\x80- 4,44,838\nTest- 55\xe2\x80\xa6 https://t.co/7DfdBwlnPT'",b'AdvManishRaj',"b'Gurgaon, India'"
625,19-09-2021 03:57,b'Pincode: 560076\nCOVAXIN - Dose 2: 16 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91300\nVivekananda\xe2\x80\xa6 https://t.co/3jeubdkdPg',b'cowinblore1844',"b'Bengaluru, India'"
626,19-09-2021 03:52,b'Pincode: 560038\nCOVAXIN - Dose 2: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nAPOORVA HOS\xe2\x80\xa6 https://t.co/S98bqeXMHd',b'cowinblore1844',"b'Bengaluru, India'"
627,19-09-2021 03:52,b'Pincode: 560038\nCOVAXIN - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nAPOORVA HOS\xe2\x80\xa6 https://t.co/uLQHWt0Ym1',b'cowinblore1844',"b'Bengaluru, India'"
628,19-09-2021 03:52,b'Pincode: 560037\nCOVAXIN - Dose 2: 25 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91410\nAAYUG MULTI\xe2\x80\xa6 https://t.co/LnsXXsbdXc',b'cowinblore1844',"b'Bengaluru, India'"
629,19-09-2021 03:52,b'Pincode: 560037\nCOVAXIN - Dose 1: 25 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91410\nAAYUG MULTI\xe2\x80\xa6 https://t.co/yafQ7a0R2d',b'cowinblore1844',"b'Bengaluru, India'"
630,19-09-2021 03:52,"b'A total of 55,23,40,168 samples were tested for #COVID19 up to 18th September 2021. Of this, 15,59,895 samples were\xe2\x80\xa6 https://t.co/ZZgPZuQkA5'",b'MBCTVODISHA',"b'Bhubaneshwar, India'"
631,19-09-2021 03:51,b'And we have desi sourpusses and paid publicists of foreign vaccines at home and abroad telling us how badly #India\xe2\x80\xa6 https://t.co/zPoP45RESl',b'KanchanGupta',b'\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa4 | India '
632,19-09-2021 03:49,b'#IndiaFightsCorona:\n\n\xe2\x98\x91\xef\xb8\x8f Cleanliness\n\xe2\x98\x91\xef\xb8\x8f Vaccination\n\xe2\x98\x91\xef\xb8\x8f Strictness\nWill help you win the fight against #COVID19\xe2\x80\xa6 https://t.co/kslMlK2Dlm',b'PIBBhopal',"b'Bhopal, India'"
633,19-09-2021 03:48,"b'#IPL 2021: Fans below 16 not allowed entry at #Sharjahstadium, PCR #COVID19 report not needed in #Dubai https://t.co/D6fHmlyO95'",b'MBCTVODISHA',"b'Bhubaneshwar, India'"
634,19-09-2021 03:48,b'RxDx COVID Care @ Home packages\n\nAffordable packages tailored to help you recover in the safety and comfort of your\xe2\x80\xa6 https://t.co/uuqRM3oMO6',b'teleradrxdx',"b'Whitefield, Bangalore, India'"
635,19-09-2021 03:48,b'#IndiaFightsCorona:\n\n\xe2\x98\x91\xef\xb8\x8f Cleanliness\n\xe2\x98\x91\xef\xb8\x8f Vaccination\n\xe2\x98\x91\xef\xb8\x8f Strictness\nWill help you win the fight against #COVID19\xe2\x80\xa6 https://t.co/5UQ1YFURA5',b'ROBTrivandrum',"b'Thiruvananthapuram, India'"
636,19-09-2021 03:47,b'Pincode: 560038\nCOVISHIELD - Dose 2: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nAPOORVA H\xe2\x80\xa6 https://t.co/rwiDL2Sz7a',b'cowinblore1844',"b'Bengaluru, India'"
637,19-09-2021 03:47,b'Pincode: 560038\nCOVISHIELD - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nAPOORVA H\xe2\x80\xa6 https://t.co/Thq40Npb7K',b'cowinblore1844',"b'Bengaluru, India'"
638,19-09-2021 03:44,"b""18 Sept #COVID19 snapshot: \n\xf0\x9f\x91\x8931121 new cases, 306 deaths &amp; 15.6L tests y'day. \n\xf0\x9f\x91\x897-day average TPR: 2.1%\n\xf0\x9f\x91\x893.2L activ\xe2\x80\xa6 https://t.co/j2N5N3NldO""",b'RijoMJohn',"b'Kerala, India'"
639,19-09-2021 03:42,"b'And just like that, #Covid19 breached the IPL bubble as multiple players tested positive and the tournament had to\xe2\x80\xa6 https://t.co/dzxAjCmAm1'",b'sourav_sinha',b'India'
640,19-09-2021 03:41,b'New Zealand reports 24 new cases of COVID-19 | Indiablooms - First Portal on Digital News Management\xe2\x80\xa6 https://t.co/MrKrH6EbMN',b'indiablooms',b'India'
641,19-09-2021 03:40,b'Covid-19 live updates: Kerala to reopen schools; UK eases travel rule\n\nCatch all the #live updates here\xe2\x80\xa6 https://t.co/7rCfWYUEtM',b'bsindia',b'India'
642,19-09-2021 03:34,"b'IPL 2021 COVID-19 Guidelines: Fans Below 16 Not Allowed Entry at Sharjah Stadium, PCR Coronavirus Report Not Needed\xe2\x80\xa6 https://t.co/yrgODC4paW'",b'latestly',"b'Mumbai, India'"
643,19-09-2021 03:34,"b""False #pfizer #big #gap #moderna #vaccines #preventing #covid19 #hospitalizations #pittsburgh #postgazetteu'https://t.co/DWlvqYsHZb'""",b'Hashtrends1',"b'Chennai, India'"
644,19-09-2021 03:33,"b'Post-Covid is harming people in different ways be it mental or physical. \nFor more information, contact us via info\xe2\x80\xa6 https://t.co/0fNDqYUNbH'",b'kosheeka',"b'Noida, India'"
645,19-09-2021 03:32,b'Pincode: 560068\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nPrashant\xe2\x80\xa6 https://t.co/ifqoPv2KT7',b'cowinblore1844',"b'Bengaluru, India'"
646,19-09-2021 03:32,b'Pincode: 560068\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nPrashant\xe2\x80\xa6 https://t.co/ZDTuR0iYIR',b'cowinblore1844',"b'Bengaluru, India'"
647,19-09-2021 03:30,"b""#Nagaland: The new cases pushed Nagaland's #COVID19 tally to 30,840, while one fresh fatality took the death toll t\xe2\x80\xa6 https://t.co/E8wlVRS9FU""",b'EastMojo',"b'Guwahati, India'"
648,19-09-2021 03:30,"b'Staying home full time can be boring and upsetting, especially for children and young people.\n\nIf you are wondering\xe2\x80\xa6 https://t.co/RcqKNaBccG'",b'UNICEFIndia',b'India'
649,19-09-2021 03:22,b'Pincode: 560072\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nESSENTIA\xe2\x80\xa6 https://t.co/hEgfj6rYCs',b'cowinblore1844',"b'Bengaluru, India'"
650,19-09-2021 03:22,b'Pincode: 560072\nCOVISHIELD - Dose 1: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nESSENTIA\xe2\x80\xa6 https://t.co/tTHMNclrnV',b'cowinblore1844',"b'Bengaluru, India'"
651,19-09-2021 03:22,b'Pincode: 560078\nCOVISHIELD - Dose 2: 100 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nASTER RV\xe2\x80\xa6 https://t.co/dn9l1tSWof',b'cowinblore1844',"b'Bengaluru, India'"
652,19-09-2021 03:22,b'Pincode: 560078\nCOVISHIELD - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 20 Sep 2021\nFees: \xe2\x82\xb9780\nASTER RV\xe2\x80\xa6 https://t.co/AihhlnicDl',b'cowinblore1844',"b'Bengaluru, India'"
653,19-09-2021 03:17,b'Pincode: 560078\nCOVISHIELD - Dose 2: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nLONDON CA\xe2\x80\xa6 https://t.co/GG01d7B0Ka',b'cowinblore1844',"b'Bengaluru, India'"
654,19-09-2021 03:16,b'Pincode: 560078\nCOVISHIELD - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nLONDON CA\xe2\x80\xa6 https://t.co/KSwUwzZ3yo',b'cowinblore1844',"b'Bengaluru, India'"
655,19-09-2021 03:10,"b'""It is a very significant study. If you can show that A and B are two separate lineages and there were two spillove\xe2\x80\xa6 https://t.co/UEd6KopIzN'",b'DeccanHerald',b'India'
656,19-09-2021 03:09,"b'#IPL2021 : Fans below 16 not allowed entry at Sharjah stadium, PCR #COVID19 report not needed in #Dubai\xe2\x80\xa6 https://t.co/VrCX7Cp6RU'",b'saralbharatnews',b'India'
657,19-09-2021 03:05,b'Chinese mainland reports 43 new locally transmitted COVID-19 cases | Indiablooms - First Portal on Digital News Man\xe2\x80\xa6 https://t.co/CUpyIWcKmS',b'indiablooms',b'India'
658,19-09-2021 03:00,"b'#Relationships | The world may be limping back to a new normal, but the fear of #COVID19 still looms large when it\xe2\x80\xa6 https://t.co/z8RVAxUmEu'",b'Mint_Lounge',b'India'
659,19-09-2021 02:56,b'Pincode: 560078\nCOVAXIN - Dose 2: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/kAYutiu51y',b'cowinblore1844',"b'Bengaluru, India'"
660,19-09-2021 02:56,b'Pincode: 560078\nCOVAXIN - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/uHWTyqWKVv',b'cowinblore1844',"b'Bengaluru, India'"
661,19-09-2021 02:56,b'Pincode: 560078\nCOVISHIELD - Dose 2: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/mWlETb16CU',b'cowinblore1844',"b'Bengaluru, India'"
662,19-09-2021 02:56,b'Pincode: 560078\nCOVISHIELD - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/VRA5QFBkGq',b'cowinblore1844',"b'Bengaluru, India'"
663,19-09-2021 02:56,b'The Day 246 COVID-19 Vaccination Report of India || ABC Live India https://t.co/v0gnDnYOZd @PMOIndia\n@POTUS\xe2\x80\xa6 https://t.co/IqmghMZaTA',b'abclive',b'India'
664,19-09-2021 02:55,b'The Day 543 COVID-19 Report of India || ABC Live India https://t.co/YzNiNc7jI9 @PMOIndia\n@POTUS\n@KremlinRussia_E\xe2\x80\xa6 https://t.co/6jEpkTROEv',b'abclive',b'India'
665,19-09-2021 02:53,"b'#Nagaland is recording 2.07% #COVID19 death rate, which is the highest among Northeastern States. This translates t\xe2\x80\xa6 https://t.co/WkA7TuBVih'",b'NagalandPage',"b'Nagaland, India'"
666,19-09-2021 02:51,b'Pincode: 560098\nCOVAXIN - Dose 2: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEL\xe2\x80\xa6 https://t.co/NXMvptqKRj',b'cowinblore1844',"b'Bengaluru, India'"
667,19-09-2021 02:51,b'Pincode: 560098\nCOVAXIN - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEL\xe2\x80\xa6 https://t.co/2Kemkg2mHF',b'cowinblore1844',"b'Bengaluru, India'"
668,19-09-2021 02:51,b'Pincode: 560098\nSPUTNIK V - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91145\nMIRACLE H\xe2\x80\xa6 https://t.co/nijgt6loUQ',b'cowinblore1844',"b'Bengaluru, India'"
669,19-09-2021 02:51,b'Pincode: 560098\nCOVISHIELD - Dose 2: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/IfOEVMzn1r',b'cowinblore1844',"b'Bengaluru, India'"
670,19-09-2021 02:51,b'Pincode: 560098\nCOVISHIELD - Dose 1: 50 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/NJqe0G8Dko',b'cowinblore1844',"b'Bengaluru, India'"
671,19-09-2021 02:51,b'2/2\nFull paper link:\nhttps://t.co/eHRT6xWAlX\n\nSummary algorithm/infographics on management of Covid in decompensate\xe2\x80\xa6 https://t.co/ior3s7k3ho',b'drabbyphilips',"b'Kochi, Gods Own Country, India'"
672,19-09-2021 02:48,"b'@manigreeva ""Did need treatment for #Covid_19,orthere some other reason for admission,l#Cancer treatment etc,\xe2\x80\xa6 https://t.co/g5uyLfZchz'",b'AggaAlka',"b'New Delhi, India'"
673,19-09-2021 02:48,"b""India's #COVID19 vaccination coverage crossed 80 crore, with over 77.25 lakh vaccine doses being administered on Sa\xe2\x80\xa6 https://t.co/juYjVTrCkP""",b'livemint',b'India'
674,19-09-2021 02:46,b'Pincode: 560085\nCOVAXIN - Dose 2: 40 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/SJhRLP9lq5',b'cowinblore1844',"b'Bengaluru, India'"
675,19-09-2021 02:46,b'Pincode: 560085\nCOVAXIN - Dose 1: 40 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/MrTilJb9fP',b'cowinblore1844',"b'Bengaluru, India'"
676,19-09-2021 02:46,b'Pincode: 560085\nCOVISHIELD - Dose 2: 40 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/4QetxiQMwB',b'cowinblore1844',"b'Bengaluru, India'"
677,19-09-2021 02:46,b'Pincode: 560085\nCOVISHIELD - Dose 1: 40 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb9780\nMIRACLE H\xe2\x80\xa6 https://t.co/rtkdjwgY2A',b'cowinblore1844',"b'Bengaluru, India'"
678,19-09-2021 02:46,b'#Dimapur District administration today handed over ex-gratia of Rs 10 lakhs each to family members of 5 frontline w\xe2\x80\xa6 https://t.co/UGKPqQAz59',b'NagalandPage',"b'Nagaland, India'"
679,19-09-2021 02:46,b'Pincode: 560085\nSPUTNIK V - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91145\nMIRACLE H\xe2\x80\xa6 https://t.co/ccRjU5rkre',b'cowinblore1844',"b'Bengaluru, India'"
680,19-09-2021 02:42,b'New age of civil space exploration. No wonder we would be living in era of hostels in Leo gravity of earth.\n#COVID\xe2\x80\xa6 https://t.co/C0CG2Z7Orn',b'MFoodwalla',b'India'
681,19-09-2021 02:42,b'Pincode: 560061\nSPUTNIK V - Dose 1: 20 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91145\nMIRACLE H\xe2\x80\xa6 https://t.co/A0n2FmClBP',b'cowinblore1844',"b'Bengaluru, India'"
682,19-09-2021 02:41,b'Pincode: 560061\nCOVAXIN - Dose 2: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/xYTYPUiRgo',b'cowinblore1844',"b'Bengaluru, India'"
683,19-09-2021 02:41,b'Pincode: 560061\nCOVAXIN - Dose 1: 30 slots\n\nAge: 18 and above  (All Ages)\nDate: 19 Sep 2021\nFees: \xe2\x82\xb91200\nMIRACLE HEA\xe2\x80\xa6 https://t.co/9ADURFhK9e',b'cowinblore1844',"b'Bengaluru, India'"
